"","explrtr","year","Qnum2","type","blue","green","red","nir","nirb","re1","re2","re3","swir1","swir2","month"
"1","HAI","2021","HEG27_02","grassland",209.5,523,258,4099,3954,904,3037,3784,1482,645.5,"06"
"2","HAI","2021","HEG27_04","grassland",194,491,236,4062.5,3821,911.5,3018.5,3715.5,1484.5,639,"06"
"3","HAI","2021","HEG27_07","grassland",186.5,488.5,224,4163,3947,906.5,3079.5,3799,1495.5,647.5,"06"
"4","HAI","2021","HEG27_10","grassland",198,536,237,4320,4256,927,3195,3963,1559,680,"06"
"5","HAI","2021","HEG26_02","grassland",301,650,368.5,3840.5,3754,1091,3013,3508,1803,831,"06"
"6","HAI","2021","HEG46_01","grassland",529,820,842.5,2956,2766,1374,2298,2603.5,2645.5,1435,"06"
"7","HAI","2021","HEG46_04","grassland",461,758,786,3061,2805,1382,2380,2700,2740,1474,"06"
"8","HAI","2021","HEG46_05","grassland",461,758,786,3061,2805,1382,2380,2700,2740,1474,"06"
"9","HAI","2021","HEG46_07","grassland",466,763,791,3001,2785,1340,2321,2649,2721,1465,"06"
"10","HAI","2021","HEG46_10","grassland",516,774,799,2680,2528,1233,2069,2383,2426,1326,"06"
"11","HAI","2021","HEG49_05","grassland",442,911,652,4092,3898,1494,3184,3652,2593,1336,"06"
"12","HAI","2021","HEG49_07","grassland",444,903,649,4034,3815,1465,3134,3608,2555,1307,"06"
"13","HAI","2021","HEG49_10","grassland",450,911,622,4095,3871,1479,3176,3655,2547,1298,"06"
"14","HAI","2021","HEG21_01","grassland",331,679,459,3747,3526,1111,2900,3420,1947,934,"06"
"15","HAI","2021","HEG21_08","grassland",361,767,498,3805,3711,1252,3035,3475,2086,1013,"06"
"16","HAI","2021","HEG21_10","grassland",392,826,557,3830,3660,1316,3078,3486,2120,1043,"06"
"17","HAI","2021","HEG23_03","grassland",345,779,501,3950,3858,1237,3165,3621,1949,957,"06"
"18","HAI","2021","HEG23_05","grassland",347,768,491,3975,3880,1228,3199,3662,1958,956,"06"
"19","HAI","2021","HEG23_06","grassland",347,768,491,3975,3880,1228,3199,3662,1958,956,"06"
"20","HAI","2021","HEG23_07","grassland",326,737,461,3970,3834,1196,3204,3661,1958,947,"06"
"21","HAI","2021","HEG23_09","grassland",316.5,720,444.5,3988.5,3821.5,1194,3207.5,3671.5,1967.5,949.5,"06"
"22","HAI","2021","HEG25_02","grassland",290,623,411,3776,3612,1001,2769,3417,1494,699,"06"
"23","HAI","2021","HEG25_04","grassland",300,632,428,3766,3580,1013,2766,3404,1526,714,"06"
"24","HAI","2021","HEG25_05","grassland",302,632,427,3735,3567,990,2736,3383,1509,705,"06"
"25","HAI","2021","HEG25_06","grassland",302,632,427,3735,3567,990,2736,3383,1509,705,"06"
"26","HAI","2021","HEG25_07","grassland",295.5,621.5,414.5,3740,3606,989.5,2751.5,3390.5,1507.5,705,"06"
"27","HAI","2021","HEG25_08","grassland",289,611,402,3745,3645,989,2767,3398,1506,705,"06"
"28","HAI","2021","HEG30_01","grassland",256,583,299,4667,4480,999,3578,4337,1672,734,"06"
"29","HAI","2021","HEG30_04","grassland",273,618,318,4646,4555,1037,3576,4270,1703,743,"06"
"30","HAI","2021","HEG30_06","grassland",274,605,322,4560,4471,1025,3499,4186,1706,748,"06"
"31","HAI","2021","HEG30_07","grassland",274,605,322,4560,4471,1025,3499,4186,1706,748,"06"
"32","HAI","2021","HEG30_08","grassland",282.5,612.5,331,4546,4428,1030,3483,4172,1716.5,756,"06"
"33","HAI","2021","HEG30_09","grassland",291,620,340,4532,4385,1035,3467,4158,1727,764,"06"
"34","HAI","2021","HEG30_10","grassland",291,620,340,4532,4385,1035,3467,4158,1727,764,"06"
"35","HAI","2021","HEG43_03","grassland",365,723,494,3729,3503,1219,2897,3359,2004,957,"06"
"36","HAI","2021","HEG43_04","grassland",365,723,494,3729,3503,1219,2897,3359,2004,957,"06"
"37","HAI","2021","HEG43_06","grassland",366,723,490,3773,3562,1222,2950,3409,1938,924,"06"
"38","HAI","2021","HEG43_09","grassland",361,758,478,3898,3760,1201,3067,3577,1770,844,"06"
"39","HAI","2021","HEG43_10","grassland",361,758,478,3898,3760,1201,3067,3577,1770,844,"06"
"40","HAI","2021","HEG01_03","grassland",398,780,595,4255,3970,1269,3151,3805,2119,1051,"06"
"41","HAI","2021","HEG01_04","grassland",398,780,595,4255,3970,1269,3151,3805,2119,1051,"06"
"42","HAI","2021","HEG01_05","grassland",410.5,789.5,603.5,4239.5,3971,1264,3134,3791.5,2110.5,1047.5,"06"
"43","HAI","2021","HEG01_06","grassland",423,799,612,4224,3972,1259,3117,3778,2102,1044,"06"
"44","HAI","2021","HEG01_07","grassland",423,799,612,4224,3972,1259,3117,3778,2102,1044,"06"
"45","HAI","2021","HEG01_08","grassland",406,783,586,4210,3982,1254,3109,3763,2101,1033,"06"
"46","HAI","2021","HEG01_09","grassland",406,783,586,4210,3982,1254,3109,3763,2101,1033,"06"
"47","HAI","2021","HEG01_10","grassland",428,814,620,4273,4046,1366,3172,3796,2322,1191,"06"
"48","HAI","2021","HEG16_01","grassland",316,735,390,4432,4241,1174,3496,4109,1732,798,"06"
"49","HAI","2021","HEG16_05","grassland",323,722,374,4371,4252,1155,3472,4040,1715,790,"06"
"50","HAI","2021","HEG16_08","grassland",316,712,377,4359,4259,1163,3487,4059,1722,797,"06"
"51","HAI","2021","HEG34_03","grassland",308,693,394,4078,4022,1168,3162,3760,1817,861,"06"
"52","HAI","2021","HEG34_06","grassland",316.5,703.5,429.5,4032,3914,1179.5,3135.5,3703,1819.5,864,"06"
"53","HAI","2021","HEG34_07","grassland",319,716,438,3977,3848,1193,3106,3640,1825,871,"06"
"54","HAI","2021","HEG36_02","grassland",386,793,547,4054,3879,1316,3136,3657,2179,1025,"06"
"55","HAI","2021","HEG38_02","grassland",303,730,388,5483,5377,1234,4153,5055,1700,739,"06"
"56","HAI","2021","HEG38_03","grassland",304,727,389,5464,5329,1242,4143,5035,1707,745,"06"
"57","HAI","2021","HEG38_04","grassland",304,727,389,5464,5329,1242,4143,5035,1707,745,"06"
"58","HAI","2021","HEG38_07","grassland",321,745,395,5382,5113,1252,4093,4962,1704,746,"06"
"59","HAI","2021","HEG40_02","grassland",346,770,508,3981,3772,1247,3046,3565,2248,1121,"06"
"60","HAI","2021","HEG40_04","grassland",358,769,541,3692,3615,1261,2852,3317,2287,1176,"06"
"61","HAI","2021","HEG40_06","grassland",367,754,565,3698,3410,1247,2851,3326,2273,1170,"06"
"62","HAI","2021","HEG40_07","grassland",356,742.5,544,3743,3490.5,1210.5,2886,3385,2218.5,1131.5,"06"
"63","HAI","2021","HEG40_09","grassland",345,731,523,3788,3571,1174,2921,3444,2164,1093,"06"
"64","HAI","2021","HEG03_03","grassland",294,641,324,4747,4619,1066,3487,4304,1646,714,"06"
"65","HAI","2021","HEG03_05","grassland",294,655,321,4736,4608,1065,3495,4310,1652,718,"06"
"66","HAI","2021","HEG03_07","grassland",323,671,333,4754.5,4595,1081,3497.5,4320.5,1684,733.5,"06"
"67","HAI","2021","HEG03_09","grassland",352,687,345,4773,4582,1097,3500,4331,1716,749,"06"
"68","HAI","2021","HEG41_04","grassland",330,689,444,4134,3962,1148,3157,3790,2106,1020,"06"
"69","HAI","2021","HEG41_05","grassland",330,689,444,4134,3962,1148,3157,3790,2106,1020,"06"
"70","HAI","2021","HEG41_06","grassland",330,690,442,4119,4012,1166,3154,3778,2120,1030,"06"
"71","HAI","2021","HEG41_08","grassland",327,686.5,437.5,4131,4019.5,1167.5,3164,3786,2131.5,1035,"06"
"72","HAI","2021","HEG41_09","grassland",324,683,433,4143,4027,1169,3174,3794,2143,1040,"06"
"73","HAI","2021","HEG41_10","grassland",324,683,433,4143,4027,1169,3174,3794,2143,1040,"06"
"74","HAI","2021","HEG45_03","grassland",298,681,413,4349,4184,1186,3381,4004,1738,783,"06"
"75","HAI","2021","HEG45_04","grassland",323,723,448,4233,4002,1247,3310,3878,1829,832,"06"
"76","HAI","2021","HEG45_05","grassland",323,723,448,4233,4002,1247,3310,3878,1829,832,"06"
"77","HAI","2021","HEG45_06","grassland",323,723,448,4233,4002,1247,3310,3878,1829,832,"06"
"78","HAI","2021","HEG45_07","grassland",323,723,448,4233,4002,1247,3310,3878,1829,832,"06"
"79","HAI","2021","HEG45_08","grassland",345,750,475,4240,3963,1252,3320,3878,1838,839,"06"
"80","HAI","2021","HEG45_09","grassland",345,750,475,4240,3963,1252,3320,3878,1838,839,"06"
"81","HAI","2021","HEG45_10","grassland",339,736.5,446,4327.5,4118.5,1203.5,3355,3969,1819.5,823,"06"
"82","HAI","2021","HEG47_02","grassland",250,617,326,4102,3923,1045,3148,3752,1641,731,"06"
"83","HAI","2021","HEG47_03","grassland",255,630,328,4072,3886,1058,3144,3741,1647,736,"06"
"84","HAI","2021","HEG47_06","grassland",268,635,327,4060,3884,1069,3151,3730,1653,742,"06"
"85","HAI","2021","HEG47_07","grassland",268,635,327,4060,3884,1069,3151,3730,1653,742,"06"
"86","HAI","2021","HEG05_02","grassland",258,622,303,4514,4321,1039,3425,4168,1735,753,"06"
"87","HAI","2021","HEG05_03","grassland",264,641,310.5,4514,4332.5,1053.5,3441,4163,1738,755,"06"
"88","HAI","2021","HEG05_04","grassland",270,660,318,4514,4344,1068,3457,4158,1741,757,"06"
"89","HAI","2021","HEG05_05","grassland",270,660,318,4514,4344,1068,3457,4158,1741,757,"06"
"90","HAI","2021","HEG05_06","grassland",359,753,415,4589,4354,1195,3546,4219,1870,856,"06"
"91","HAI","2021","HEG05_07","grassland",359,753,415,4589,4354,1195,3546,4219,1870,856,"06"
"92","HAI","2021","HEG05_08","grassland",362,754,432,4603,4318,1199,3563,4243,1877,863,"06"
"93","HAI","2021","HEG05_09","grassland",362,754,432,4603,4318,1199,3563,4243,1877,863,"06"
"94","HAI","2021","HEG05_10","grassland",352,755,409,4678,4508,1192,3620,4332,1869,851,"06"
"95","HAI","2021","HEG06_02","grassland",275,634,359,4163,3983,1100,3202,3839,1725,829,"06"
"96","HAI","2021","HEG06_04","grassland",265,622,336,4269,4189,1082,3239,3918,1733,814,"06"
"97","HAI","2021","HEG08_04","grassland",285,710,372,4848,4621,1164,3648,4430,1574,699,"06"
"98","HAI","2021","HEG12_03","grassland",270,676,312,4645,4508,1115,3501,4270,1899,848,"06"
"99","HAI","2021","HEG12_04","grassland",270,676,312,4645,4508,1115,3501,4270,1899,848,"06"
"100","HAI","2021","HEG10_01","grassland",274,649,319,4106,4015,1052,3175,3767,1666,752,"06"
"101","HAI","2021","HEG10_02","grassland",274,649,319,4106,4015,1052,3175,3767,1666,752,"06"
"102","HAI","2021","HEG10_03","grassland",260,615,306,4143,4048,1032,3185,3800,1634,733,"06"
"103","HAI","2021","HEG10_04","grassland",260,615,306,4143,4048,1032,3185,3800,1634,733,"06"
"104","HAI","2021","HEG10_08","grassland",245,606,304,3885,3704,1007,2971,3513,1618,724,"06"
"105","HAI","2021","HEG15_09","grassland",575,967,786,4154,3923,1558,3176,3650,2377,1193,"06"
"106","HAI","2021","HEG17_01","grassland",325,697,445,3875,3655,1166,3077,3539,1837,859,"06"
"107","HAI","2021","HEG17_03","grassland",312,672,411,3916,3765,1147,3103,3598,1819,847,"06"
"108","HAI","2021","HEG35_01","grassland",301,707.5,417.5,4443.5,4540.5,1153,3370.5,4069.5,1756,849,"06"
"109","HAI","2021","HEG35_02","grassland",301,707.5,417.5,4443.5,4540.5,1153,3370.5,4069.5,1756,849,"06"
"110","HAI","2021","HEG35_04","grassland",232.5,601,257,5319,5088,1008,3878,4928,1485.5,654,"06"
"111","HAI","2021","HEG04_02","grassland",274,584,369,4259,4103,976,3028,3882,1843,869,"06"
"112","HAI","2021","HEG04_03","grassland",278,603,372,4365,4239,981,3083,3970,1852,870,"06"
"113","HAI","2021","HEG04_04","grassland",278,603,372,4365,4239,981,3083,3970,1852,870,"06"
"114","HAI","2021","HEG04_05","grassland",270,616,357,4436,4422,983,3103,4030,1843,859,"06"
"115","HAI","2021","HEG04_06","grassland",270,616,357,4436,4422,983,3103,4030,1843,859,"06"
"116","HAI","2021","HEG04_07","grassland",268,616.5,353.5,4498.5,4439,989,3150,4106,1837.5,846.5,"06"
"117","HAI","2021","HEG04_08","grassland",266,617,350,4561,4456,995,3197,4182,1832,834,"06"
"118","HAI","2021","HEG04_09","grassland",266,617,350,4561,4456,995,3197,4182,1832,834,"06"
"119","HAI","2021","HEG04_10","grassland",267,611,338,4627,4455,1005,3281,4255,1843,830,"06"
"120","HAI","2021","HEG18_03","grassland",278,604,385,3758,3611,1038,2810,3401,1735,794,"06"
"121","HAI","2021","HEG18_04","grassland",278,604,385,3758,3611,1038,2810,3401,1735,794,"06"
"122","HAI","2021","HEG18_05","grassland",290,618,394,3779,3617,1053,2833,3413,1778,818,"06"
"123","HAI","2021","HEG18_06","grassland",290,618,394,3779,3617,1053,2833,3413,1778,818,"06"
"124","HAI","2021","HEG18_07","grassland",300,642,412,3809,3604,1062,2857,3411,1779,820,"06"
"125","HAI","2021","HEG18_08","grassland",300,642,412,3809,3604,1062,2857,3411,1779,820,"06"
"126","HAI","2021","HEG18_09","grassland",296,641.5,404.5,3845.5,3657.5,1065.5,2886,3450.5,1780,819.5,"06"
"127","HAI","2021","HEG18_10","grassland",292,641,397,3882,3711,1069,2915,3490,1781,819,"06"
"128","HAI","2021","HEG19_03","grassland",307,674,397,4203,3981,1128,3223,3851,1955,899,"06"
"129","HAI","2021","HEG19_04","grassland",318,674,402,3955,3843,1131,3047,3586,1925,904,"06"
"130","HAI","2021","HEG19_05","grassland",318,674,402,3955,3843,1131,3047,3586,1925,904,"06"
"131","HAI","2021","HEG19_06","grassland",327,684,420,3979,3732,1121,3075,3626,1909,885,"06"
"132","HAI","2021","HEG19_07","grassland",327,684,420,3979,3732,1121,3075,3626,1909,885,"06"
"133","HAI","2021","HEG19_08","grassland",373,745,430,4515,4287,1150,3455,4172,1882,908,"06"
"134","HAI","2021","HEG02_03","grassland",274,693,331,4511,4340,1159,3597,4203,1565,653,"06"
"135","HAI","2021","HEG02_04","grassland",274,693,331,4511,4340,1159,3597,4203,1565,653,"06"
"136","HAI","2021","HEG02_05","grassland",268,637,309,4460,4278,1049,3429,4065,1533,650,"06"
"137","HAI","2021","HEG02_06","grassland",268,637,309,4460,4278,1049,3429,4065,1533,650,"06"
"138","HAI","2021","HEG02_09","grassland",246.5,599,308.5,4310,4199.5,1056,3281.5,3935.5,1603,710.5,"06"
"139","HAI","2021","HEG02_10","grassland",245,590,315,4178,4116,1069,3174,3827,1633,740,"06"
"140","HAI","2021","HEG20_05","grassland",491,993,653,4807,4516,1625,3644,4290,2332,1124,"06"
"141","HAI","2021","HEG20_08","grassland",383,811,486,4682,4465,1337,3556,4225,2027,943,"06"
"142","HAI","2021","HEG20_09","grassland",322,706,393,4713,4637,1230,3560,4290,1932,882,"06"
"143","HAI","2021","HEG20_10","grassland",322,706,393,4713,4637,1230,3560,4290,1932,882,"06"
"144","HAI","2021","HEG22_01","grassland",338,730,486,3968,3753,1212,3037,3598,1877,927,"06"
"145","HAI","2021","HEG22_03","grassland",321,715,482,4007,3855,1211,3064,3634,1881,926,"06"
"146","HAI","2021","HEG22_04","grassland",321,715,482,4007,3855,1211,3064,3634,1881,926,"06"
"147","HAI","2021","HEG22_05","grassland",319,699,464,4041,3859,1184,3069,3679,1861,914,"06"
"148","HAI","2021","HEG22_06","grassland",319,699,464,4041,3859,1184,3069,3679,1861,914,"06"
"149","HAI","2021","HEG22_07","grassland",321,710,460,4083,3890,1168,3085,3710,1853,911,"06"
"150","HAI","2021","HEG22_08","grassland",321,710,460,4083,3890,1168,3085,3710,1853,911,"06"
"151","HAI","2021","HEG22_10","grassland",331,703,457,4088,3904,1171,3087,3708,1853,908,"06"
"152","HAI","2021","HEG28_02","grassland",288,594,394,4106,3827,1016,3074,3753,1776,804,"06"
"153","HAI","2021","HEG28_03","grassland",288,594,394,4106,3827,1016,3074,3753,1776,804,"06"
"154","HAI","2021","HEG28_04","grassland",304,621,414,4020,3754,1046,3050,3656,1805,827,"06"
"155","HAI","2021","HEG28_05","grassland",304,621,414,4020,3754,1046,3050,3656,1805,827,"06"
"156","HAI","2021","HEG29_01","grassland",237,549.5,262,4500,4430,919.5,3267.5,4126,1639.5,711.5,"06"
"157","HAI","2021","HEG42_02","grassland",350,747,469,4238.5,4086,1315,3362.5,3876,2123,1004.5,"06"
"158","HAI","2021","HEG42_03","grassland",347,745,460,4248,4113,1311,3370,3889,2121,1003,"06"
"159","HAI","2021","HEG42_04","grassland",347,745,460,4248,4113,1311,3370,3889,2121,1003,"06"
"160","HAI","2021","HEG42_05","grassland",347,743,451,4243,4120,1298,3368,3904,2107,994,"06"
"161","HAI","2021","HEG42_08","grassland",347,741,455,4202,4068,1284,3333,3853,2082,984,"06"
"162","HAI","2021","HEG48_03","grassland",284,682,373,4243,4115,1133,3313,3851,1698,751,"06"
"163","HAI","2021","HEG48_04","grassland",279,662,371,4132,3990,1117,3202,3774,1693,751,"06"
"164","HAI","2021","HEG48_06","grassland",275.5,646.5,366,4110.5,3934.5,1110.5,3177.5,3757.5,1690.5,750.5,"06"
"165","HAI","2021","HEG48_07","grassland",272,631,361,4089,3879,1104,3153,3741,1688,750,"06"
"166","HAI","2021","HEG48_08","grassland",272,631,361,4089,3879,1104,3153,3741,1688,750,"06"
"167","HAI","2021","HEG48_10","grassland",284,659,360,4119,3971,1091,3198,3768,1630,713,"06"
"168","HAI","2021","HEG09_01","grassland",321,683,415,4148,3998,1139,3166,3747,1887,878,"06"
"169","HAI","2021","HEG09_05","grassland",369,758,518,3925,3716,1217,3058,3590,2006,945,"06"
"170","HAI","2021","HEG09_06","grassland",373.5,758,513.5,3959.5,3766.5,1229.5,3085.5,3619.5,2033.5,961,"06"
"171","HAI","2021","HEG24_02","grassland",256,623,293,4606,4283,1073,3534,4261,1727,756,"06"
"172","HAI","2021","HEG24_06","grassland",280,657,308,4619,4433,1060,3505,4272,1713,751,"06"
"173","HAI","2021","HEG32_03","grassland",235,596,265,4470,4312,1011,3343,4088,1521,652,"06"
"174","HAI","2021","HEG32_04","grassland",235,596,265,4470,4312,1011,3343,4088,1521,652,"06"
"175","HAI","2021","HEG32_05","grassland",229,594,262,4629,4467,1014,3438,4241,1516,655,"06"
"176","HAI","2021","HEG32_06","grassland",229,594,262,4629,4467,1014,3438,4241,1516,655,"06"
"177","HAI","2021","HEG27_03","grassland",201,504,246.5,4073.5,3884,906.5,3024.5,3738,1484,642.5,"06"
"178","HAI","2021","HEG27_05","grassland",194,491,236,4062.5,3821,911.5,3018.5,3715.5,1484.5,639,"06"
"179","HAI","2021","HEG27_06","grassland",186.5,488.5,224,4163,3947,906.5,3079.5,3799,1495.5,647.5,"06"
"180","HAI","2021","HEG27_08","grassland",222.5,541,284.5,4224.5,4090.5,953,3112.5,3844,1621,734.5,"06"
"181","HAI","2021","HEG27_09","grassland",190,501,222,4300,4215,892,3160,3942,1500,648,"06"
"182","HAI","2021","HEG26_03","grassland",341.5,702,489.5,3735.5,3572,1197,2913.5,3370.5,2019,981.5,"06"
"183","HAI","2021","HEG26_04","grassland",341.5,702,489.5,3735.5,3572,1197,2913.5,3370.5,2019,981.5,"06"
"184","HAI","2021","HEG26_05","grassland",342,706.5,498.5,3710.5,3482.5,1208,2865.5,3326,2022,984.5,"06"
"185","HAI","2021","HEG26_06","grassland",342,706.5,498.5,3710.5,3482.5,1208,2865.5,3326,2022,984.5,"06"
"186","HAI","2021","HEG26_07","grassland",484,853,792,3539,3343.5,1474.5,2728.5,3131.5,2519.5,1328.5,"06"
"187","HAI","2021","HEG26_08","grassland",484,853,792,3539,3343.5,1474.5,2728.5,3131.5,2519.5,1328.5,"06"
"188","HAI","2021","HEG26_09","grassland",368,733,522.5,3721.5,3526,1228,2885,3350.5,2022.5,987,"06"
"189","HAI","2021","HEG46_02","grassland",515,788,800,2784,2601,1285,2155,2456,2460,1334,"06"
"190","HAI","2021","HEG46_03","grassland",515,788,800,2784,2601,1285,2155,2456,2460,1334,"06"
"191","HAI","2021","HEG46_06","grassland",466,763,791,3001,2785,1340,2321,2649,2721,1465,"06"
"192","HAI","2021","HEG46_08","grassland",479,791,812,3031,2863,1342,2367,2681,2680,1443,"06"
"193","HAI","2021","HEG46_09","grassland",479,791,812,3031,2863,1342,2367,2681,2680,1443,"06"
"194","HAI","2021","HEG49_01","grassland",470,928,669,4109,3934,1496,3186,3661,2597,1334,"06"
"195","HAI","2021","HEG49_03","grassland",456,919.5,660.5,4100.5,3916,1495,3185,3656.5,2595,1335,"06"
"196","HAI","2021","HEG49_04","grassland",442,911,652,4092,3898,1494,3184,3652,2593,1336,"06"
"197","HAI","2021","HEG49_06","grassland",444,903,649,4034,3815,1465,3134,3608,2555,1307,"06"
"198","HAI","2021","HEG49_08","grassland",448,907,638,4019,3802,1461,3122,3597,2552,1306,"06"
"199","HAI","2021","HEG49_09","grassland",448,907,638,4019,3802,1461,3122,3597,2552,1306,"06"
"200","HAI","2021","HEG21_02","grassland",341,683,450,3828,3639,1138,2971,3495,1960,941,"06"
"201","HAI","2021","HEG21_03","grassland",341,683,450,3828,3639,1138,2971,3495,1960,941,"06"
"202","HAI","2021","HEG21_04","grassland",341,691,442,3819,3766,1164,2984,3508,2019,961,"06"
"203","HAI","2021","HEG21_05","grassland",341,691,442,3819,3766,1164,2984,3508,2019,961,"06"
"204","HAI","2021","HEG21_06","grassland",351,729,470,3812,3738.5,1208,3009.5,3491.5,2052.5,987,"06"
"205","HAI","2021","HEG21_07","grassland",361,767,498,3805,3711,1252,3035,3475,2086,1013,"06"
"206","HAI","2021","HEG21_09","grassland",392,826,557,3830,3660,1316,3078,3486,2120,1043,"06"
"207","HAI","2021","HEG23_01","grassland",330,755,474,3878,3776,1215,3092,3560,1958,964,"06"
"208","HAI","2021","HEG23_02","grassland",330,755,474,3878,3776,1215,3092,3560,1958,964,"06"
"209","HAI","2021","HEG23_04","grassland",345,779,501,3950,3858,1237,3165,3621,1949,957,"06"
"210","HAI","2021","HEG23_08","grassland",326,737,461,3970,3834,1196,3204,3661,1958,947,"06"
"211","HAI","2021","HEG23_10","grassland",307,703,428,4007,3809,1192,3211,3682,1977,952,"06"
"212","HAI","2021","HEG25_03","grassland",300,632,428,3766,3580,1013,2766,3404,1526,714,"06"
"213","HAI","2021","HEG25_09","grassland",289,611,402,3745,3645,989,2767,3398,1506,705,"06"
"214","HAI","2021","HEG25_10","grassland",272,580,373,3745,3723,948,2752,3417,1428,667,"06"
"215","HAI","2021","HEG30_02","grassland",259,611,303,4625,4559,1015,3560,4269,1688,737,"06"
"216","HAI","2021","HEG30_03","grassland",259,611,303,4625,4559,1015,3560,4269,1688,737,"06"
"217","HAI","2021","HEG30_05","grassland",273,618,318,4646,4555,1037,3576,4270,1703,743,"06"
"218","HAI","2021","HEG43_01","grassland",371,727,496,3708,3539,1211,2877,3341,2007,961,"06"
"219","HAI","2021","HEG43_02","grassland",368,725,495,3718.5,3521,1215,2887,3350,2005.5,959,"06"
"220","HAI","2021","HEG43_05","grassland",366,723,490,3773,3562,1222,2950,3409,1938,924,"06"
"221","HAI","2021","HEG43_07","grassland",359,743,493,3852,3675,1213,3010,3488,1877,889,"06"
"222","HAI","2021","HEG43_08","grassland",359,743,493,3852,3675,1213,3010,3488,1877,889,"06"
"223","HAI","2021","HEG01_01","grassland",398,781,563,4324,4131,1253,3212,3878,2121,1044,"06"
"224","HAI","2021","HEG01_02","grassland",398,781,563,4324,4131,1253,3212,3878,2121,1044,"06"
"225","HAI","2021","HEG16_02","grassland",327,728,378,4427,4275,1168,3490,4098,1723,792,"06"
"226","HAI","2021","HEG16_03","grassland",327,728,378,4427,4275,1168,3490,4098,1723,792,"06"
"227","HAI","2021","HEG16_04","grassland",325,725,376,4399,4263.5,1161.5,3481,4069,1719,791,"06"
"228","HAI","2021","HEG16_06","grassland",323,722,374,4371,4252,1155,3472,4040,1715,790,"06"
"229","HAI","2021","HEG16_07","grassland",316,712,377,4359,4259,1163,3487,4059,1722,797,"06"
"230","HAI","2021","HEG16_09","grassland",333,780,389,4880,4688,1233,3812,4534,1846,841,"06"
"231","HAI","2021","HEG16_10","grassland",333,780,389,4880,4688,1233,3812,4534,1846,841,"06"
"232","HAI","2021","HEG34_02","grassland",308,693,394,4078,4022,1168,3162,3760,1817,861,"06"
"233","HAI","2021","HEG34_04","grassland",314,691,421,4087,3980,1166,3165,3766,1814,857,"06"
"234","HAI","2021","HEG34_05","grassland",314,691,421,4087,3980,1166,3165,3766,1814,857,"06"
"235","HAI","2021","HEG34_08","grassland",319,716,438,3977,3848,1193,3106,3640,1825,871,"06"
"236","HAI","2021","HEG34_09","grassland",330,726,449,3935,3733,1198,3084,3600,1837,871,"06"
"237","HAI","2021","HEG36_01","grassland",386,793,547,4054,3879,1316,3136,3657,2179,1025,"06"
"238","HAI","2021","HEG36_03","grassland",400,814,578,4000,3787,1330,3104,3614,2199,1047,"06"
"239","HAI","2021","HEG36_04","grassland",400,814,578,4000,3787,1330,3104,3614,2199,1047,"06"
"240","HAI","2021","HEG36_05","grassland",391,801.5,561.5,4011,3808,1317,3111.5,3624.5,2187.5,1037.5,"06"
"241","HAI","2021","HEG36_06","grassland",382,789,545,4022,3829,1304,3119,3635,2176,1028,"06"
"242","HAI","2021","HEG36_07","grassland",382,789,545,4022,3829,1304,3119,3635,2176,1028,"06"
"243","HAI","2021","HEG36_08","grassland",387,791,553,3986,3810,1305,3092,3602,2181,1036,"06"
"244","HAI","2021","HEG36_09","grassland",387,791,553,3986,3810,1305,3092,3602,2181,1036,"06"
